frame,behavior,behavior_label
15942,2,rearing
15943,2,rearing
15944,2,rearing
15945,2,rearing
15946,2,rearing
15947,2,rearing
15948,2,rearing
15949,2,rearing
15950,2,rearing
15951,2,rearing
15952,2,rearing
15953,2,rearing
15954,2,rearing
15955,1,walking
15956,1,walking
15957,1,walking
15958,1,walking
15959,1,walking
15960,1,walking
15961,1,walking
15962,1,walking
15963,1,walking
15964,1,walking
15965,1,walking
15966,1,walking
15967,1,walking
15968,1,walking
15969,1,walking
15970,1,walking
15971,1,walking
15972,1,walking
15973,0,still
15974,0,still
15975,0,still
15976,0,still
15977,0,still
15978,0,still
15979,0,still
15980,0,still
15981,0,still
15982,0,still
15983,0,still
15984,0,still
15985,0,still
15986,0,still
15987,0,still
15988,0,still
15989,0,still
15990,0,still
15991,0,still
15992,0,still
15993,0,still
15994,0,still
15995,0,still
15996,0,still
15997,0,still
15998,0,still
15999,0,still
16000,0,still
16001,0,still
16002,0,still
16003,0,still
16004,0,still
16005,0,still
16006,0,still
16007,0,still
16008,0,still
16009,1,walking
16010,1,walking
16011,1,walking
16012,1,walking
16013,1,walking
16014,1,walking
16015,1,walking
16016,1,walking
16017,1,walking
16018,1,walking
16019,1,walking
16020,1,walking
16021,1,walking
16022,1,walking
16023,1,walking
16024,1,walking
16025,1,walking
16026,1,walking
16027,1,walking
16028,1,walking
16029,1,walking
16030,1,walking
16031,1,walking
16032,1,walking
16033,1,walking
16034,1,walking
16035,1,walking
16036,1,walking
16037,1,walking
16038,1,walking
16039,1,walking
16040,1,walking
16041,1,walking
16042,1,walking
