frame,behavior,behavior_label
57234,1,walking
57235,1,walking
57236,1,walking
57237,1,walking
57238,1,walking
57239,1,walking
57240,1,walking
57241,1,walking
57242,1,walking
57243,1,walking
57244,1,walking
57245,1,walking
57246,1,walking
57247,1,walking
57248,1,walking
57249,1,walking
57250,1,walking
57251,1,walking
57252,1,walking
57253,1,walking
57254,1,walking
57255,1,walking
57256,1,walking
57257,1,walking
57258,1,walking
57259,0,still
57260,0,still
57261,0,still
57262,0,still
57263,0,still
57264,0,still
57265,0,still
57266,0,still
57267,0,still
57268,0,still
57269,0,still
57270,0,still
57271,0,still
57272,0,still
57273,0,still
57274,0,still
57275,0,still
57276,0,still
57277,0,still
57278,0,still
57279,0,still
57280,0,still
57281,0,still
57282,0,still
57283,0,still
57284,0,still
57285,0,still
57286,0,still
57287,0,still
57288,0,still
57289,0,still
57290,0,still
57291,0,still
57292,0,still
57293,0,still
57294,0,still
57295,0,still
57296,0,still
57297,0,still
57298,0,still
57299,0,still
57300,0,still
57301,0,still
57302,0,still
57303,0,still
57304,0,still
57305,0,still
57306,0,still
57307,0,still
57308,0,still
57309,0,still
57310,0,still
57311,0,still
57312,0,still
57313,0,still
57314,0,still
57315,0,still
57316,0,still
57317,0,still
57318,0,still
57319,0,still
57320,0,still
57321,0,still
57322,0,still
57323,0,still
57324,0,still
57325,0,still
57326,0,still
57327,0,still
57328,0,still
57329,0,still
57330,0,still
57331,1,walking
57332,1,walking
57333,1,walking
57334,1,walking
57335,1,walking
57336,1,walking
57337,1,walking
57338,1,walking
